IMG Taxon id,GOLD biome1,GOLD biome2,High quality reads sampled (up to 500K),Mapped to GEM catalogue,Mapped to NCBI RefSeq,Mapped to either,Nonpareil kmer diversity
3300022827,Aquatic,Non-marine Saline and Alkaline,467727,98847,15753,109194,19.99360614
3300021500,Aquatic,Marine,460620,112045,2242,113813,19.99227422
3300025864,Terrestrial,Soil,370644,110819,7416,114379,19.98857305
3300007722,Aquatic,Freshwater,443733,122840,4277,125061,19.98809519
3300017958,Aquatic,Marine,462406,118253,14928,125850,19.98447579
3300023176,Aquatic,Marine,461929,81389,13895,90337,19.98196943
3300006186,Host-associated,Plants,449404,39349,88194,98882,19.97967164
3300010155,Aquatic,Marine,473405,42558,25478,47254,19.9784093
3300025690,Aquatic,Marine,472098,175391,57594,189308,19.97628359
3300025243,Aquatic,Marine,386093,177687,53748,188768,19.97308886
3300025892,Aquatic,Marine,421820,136708,41113,146840,19.97279047
3300025201,Aquatic,Marine,336741,165527,142682,180286,19.97224797
3300027687,Aquatic,Marine,456220,72783,14163,79681,19.97136916
3300025103,Aquatic,Marine,477334,60068,32397,64726,19.96365124
3300021468,Aquatic,Marine,478373,99845,16660,114919,19.9582826
3300027707,Aquatic,Freshwater,444138,120502,10662,126940,19.9582794
3300025391,Aquatic,Freshwater,459975,104845,13287,112766,19.95466159
3300017553,Terrestrial,Soil,483312,109089,136461,174623,19.95259717
3300024311,Aquatic,Freshwater,473016,130017,36002,133610,19.95177023
3300013285,Aquatic,Freshwater,482556,44565,4697,47913,19.94713744
3300026079,Aquatic,Marine,456675,163845,33420,174021,19.94693392
3300023249,Aquatic,Non-marine Saline and Alkaline,478661,147322,15376,149612,19.9468464
3300024494,Aquatic,Freshwater,471946,142780,22655,144924,19.94618666
3300025455,Aquatic,Freshwater,425782,60019,3511,61357,19.94229378
3300017498,Aquatic,Freshwater,479233,70756,750,71138,19.93861124
3300025789,Aquatic,Freshwater,469121,103126,7277,107116,19.93610713
3300024508,Aquatic,Marine,476299,143418,64703,155651,19.93528571
3300023090,Terrestrial,Peat,461106,65130,2329,66175,19.93368593
3300025637,Aquatic,Marine,464498,212390,63501,223157,19.93333217
3300025232,Aquatic,Marine,398991,167853,64873,178973,19.93294902
3300026200,Aquatic,Marine,470657,225217,15590,230060,19.93216091
3300018426,Aquatic,Marine,456352,75413,15649,84735,19.92763023
3300020182,Aquatic,Marine,462973,226384,48729,236957,19.92565433
3300024320,Aquatic,Marine,479285,167437,75635,180313,19.92538791
3300017423,Aquatic,Freshwater,465543,28312,7334,29871,19.923839
3300025447,Aquatic,Freshwater,431925,68031,1340,68355,19.92219954
3300009702,Aquatic,Marine,452906,6102,1313,7005,19.92105132
3300012094,Aquatic,Freshwater,462470,19060,11063,22546,19.91820382
3300025803,Aquatic,Marine,485199,52492,12586,59637,19.91540042
3300025695,Aquatic,Marine,479796,199914,53894,212630,19.9138345
3300018025,Aquatic,Freshwater,478473,203615,893,203970,19.91151761
3300027816,Aquatic,Freshwater,467417,108018,74645,144753,19.91127024
3300024278,Aquatic,Freshwater,474379,137729,37245,140490,19.90730843
3300025616,Aquatic,Freshwater,429530,62058,2425,62903,19.90654511
3300009773,Engineered,Bioreactor,465647,256842,24293,265047,19.90578496
3300006177,Host-associated,Plants,450111,27455,54638,62505,19.90570894
3300024264,Aquatic,Marine,479047,201300,61545,208681,19.90137347
3300025506,Aquatic,Freshwater,468101,185158,1299,185898,19.90078346
3300024321,Aquatic,Marine,477313,181805,80312,196277,19.90073912
3300022748,Aquatic,Freshwater,480801,26184,19208,39994,19.89891097
3300012045,Aquatic,Freshwater,462903,41039,836,41428,19.89270389
3300010035,Host-associated,Invertebrates,469897,187,792,888,19.89167582
3300023174,Aquatic,Freshwater,475389,108244,6474,110191,19.89035643
3300025118,Aquatic,Marine,478496,46349,32813,51154,19.89006061
3300012973,Host-associated,Mammals,454008,65779,24095,82896,19.88380072
3300025737,Engineered,Wastewater,480957,312834,22145,317362,19.88092742
3300025677,Engineered,Wastewater,485164,305748,15845,307198,19.8698209
3300014720,Aquatic,Freshwater,464638,152938,22003,160571,19.86951235
3300025654,Aquatic,Marine,468753,225212,61865,235145,19.8694967
3300010300,Aquatic,Marine,485276,27472,8542,33432,19.86917779
3300025199,Aquatic,Marine,331282,123901,76701,133823,19.86799771
3300017533,Aquatic,Marine,466706,110190,7928,116929,19.86719472
3300025132,Aquatic,Marine,471284,31694,30376,33341,19.86578654
3300012894,Engineered,Built environment,463433,10738,12535,21684,19.86209791
3300024267,Aquatic,Marine,483344,157022,80248,171118,19.86167295
3300012677,Host-associated,Fungi,484801,77027,8324,80992,19.85902434
3300020200,Aquatic,Freshwater,458472,92080,3043,93308,19.85753967
3300025857,Terrestrial,Soil,327216,98408,11685,105324,19.85677833
3300025699,Aquatic,Marine,457919,195708,44692,208627,19.85465544
3300023172,Aquatic,Marine,462708,79535,17081,92783,19.85298431
3300025849,Aquatic,Marine,462804,176777,54148,187984,19.85163258
3300025709,Aquatic,Marine,443679,239184,19094,250168,19.85133021
3300024262,Aquatic,Marine,454788,33742,3938,37325,19.85070223
3300023084,Aquatic,Marine,459312,98642,15804,108028,19.85018031
3300017529,Aquatic,Sediment,475121,11398,4039,14247,19.84835917
3300017818,Aquatic,Marine,459809,74798,15646,84071,19.8472893
3300025685,Aquatic,Marine,469471,154201,61465,170891,19.84699556
3300020152,Terrestrial,Soil,439461,88910,8332,92548,19.84091956
3300019935,Aquatic,Freshwater,477557,84247,25277,105426,19.84089526
3300025651,Engineered,Lab enrichment,408005,80785,99848,120086,19.84002421
3300020198,Aquatic,Freshwater,461868,101699,3412,103347,19.83923722
3300023088,Terrestrial,Peat,460755,33637,1976,34403,19.83889859
3300027732,Aquatic,Freshwater,404116,116545,23229,130549,19.83819902
3300025667,Aquatic,Marine,446398,195723,22032,200697,19.83818429
3300025395,Aquatic,Freshwater,474536,157476,8175,161660,19.83048823
3300020219,Aquatic,Freshwater,459722,103432,1633,103729,19.83027408
3300017940,Aquatic,Freshwater,475649,206532,1017,206855,19.82876277
3300025161,Aquatic,Thermal springs,460124,51357,6833,55217,19.82523303
3300027586,Aquatic,Freshwater,470786,110363,23331,125700,19.82405717
3300014638,Aquatic,Freshwater,472560,146143,3043,148537,19.82391797
3300025415,Aquatic,Freshwater,476655,75273,7127,79947,19.82224234
3300027720,Aquatic,Freshwater,265558,34528,8101,39396,19.82224059
3300006178,Host-associated,Plants,460267,25255,39986,50306,19.82182922
3300027685,Aquatic,Marine,459333,158364,27360,166499,19.82169861
3300013286,Aquatic,Freshwater,480504,46579,4918,49993,19.82130222
3300025666,Aquatic,Marine,466271,205862,60404,219771,19.81782681
3300013138,Aquatic,Freshwater,424028,155102,23438,165913,19.81780693
3300025448,Aquatic,Freshwater,471119,212367,617,212644,19.81757966
3300024428,Aquatic,Marine,482183,160826,62851,174621,19.81482179
3300021467,Aquatic,Marine,479237,101888,14892,115376,19.81470127
3300027772,Aquatic,Freshwater,388470,123761,16685,133073,19.81241168
3300025692,Terrestrial,Soil,183218,49930,3387,51210,19.80946535
3300025621,Aquatic,Marine,473960,208119,66009,225802,19.80824023
3300008012,Aquatic,Marine,475535,60181,8216,64939,19.80653103
3300018048,Aquatic,Marine,462242,149254,10821,153245,19.80640068
3300015262,Host-associated,Plants,467124,111582,135845,178420,19.8029776
3300025830,Aquatic,Marine,472188,161201,57142,176235,19.79991773
3300025704,Aquatic,Marine,456397,215601,58458,227431,19.79374948
3300025476,Aquatic,Freshwater,440403,64500,1088,64788,19.7928162
3300022939,Aquatic,Marine,463436,75126,15674,84947,19.79236684
3300024415,Aquatic,Marine,481679,143987,72218,166175,19.79150782
3300022937,Aquatic,Marine,464769,93522,15247,103156,19.78862055
3300025578,Aquatic,Freshwater,417602,51281,3002,52541,19.78827456
3300026199,Aquatic,Marine,464154,240653,18608,244802,19.78802407
3300017526,Aquatic,Freshwater,463437,54533,699,54817,19.78616331
3300025829,Terrestrial,Soil,455863,79156,2635,80624,19.78599764
3300021499,Aquatic,Marine,468183,70728,18418,87174,19.78574479
3300017957,Aquatic,Marine,461839,98202,14638,103271,19.78483965
3300020207,Aquatic,Marine,468570,72240,15981,81863,19.78390193
3300020214,Aquatic,Freshwater,470847,78687,2733,79293,19.78194296
3300025632,Aquatic,Marine,472667,175566,50768,185163,19.78102787
3300027608,Aquatic,Freshwater,475284,80614,14810,87187,19.77629363
3300010153,Aquatic,Marine,486083,81852,48865,88760,19.76892905
3300020185,Aquatic,Marine,459169,185113,49127,194368,19.76837578
3300027571,Aquatic,Marine,465164,129524,20452,134853,19.76468807
3300027863,Aquatic,Thermal springs,450270,146451,10346,151082,19.76416823
3300025886,Aquatic,Marine,446806,178802,56123,192383,19.76198273
3300018024,Aquatic,Freshwater,476710,223557,861,223886,19.7600836
3300026259,Aquatic,Marine,459933,219129,18862,225054,19.75899351
3300024236,Aquatic,Marine,485061,148835,72048,162615,19.75838891
3300027851,Aquatic,Freshwater,474944,42426,34402,62846,19.75680632
3300017428,Aquatic,Freshwater,459015,10135,1042,10519,19.75492543
3300024499,Aquatic,Freshwater,465122,155109,45646,156570,19.75488631
3300022928,Aquatic,Marine,458941,107936,13999,117605,19.75390191
3300025247,Aquatic,Marine,482363,187031,137295,209071,19.75335515
3300020186,Aquatic,Freshwater,383409,71603,4247,72217,19.74861826
3300020810,Aquatic,Marine,461445,100475,12321,108024,19.74749561
3300025678,Engineered,Wastewater,483591,209930,17866,217061,19.74409074
3300018019,Aquatic,Freshwater,472475,178684,818,179081,19.74404499
3300025897,Aquatic,Marine,435070,126812,51203,140053,19.74330878
3300024294,Aquatic,Marine,478414,160280,91670,175298,19.74323834
3300019764,Aquatic,Freshwater,476705,38035,38648,63210,19.74222633
3300012088,Host-associated,Fungi,479233,146220,4424,148206,19.73854668
3300025595,Aquatic,Freshwater,443857,60602,2486,61459,19.73799297
3300023075,Terrestrial,Peat,465897,30252,2765,31849,19.73471119
3300027983,Aquatic,Freshwater,447133,137050,4079,139106,19.7339657
3300012974,Host-associated,Mammals,452156,25139,58825,71263,19.73303777
3300010370,Aquatic,Marine,433225,75641,9870,78387,19.73187383
3300025880,Aquatic,Marine,429756,216187,65196,225859,19.7300778
3300027718,Host-associated,Plants,468155,118542,188852,192973,19.72931494
3300013132,Aquatic,Freshwater,428080,139692,21428,145245,19.72652834
3300027773,Terrestrial,Soil,474444,152977,1923,154658,19.72578737
3300026213,Aquatic,Marine,462210,184325,15464,190598,19.72273125
3300025405,Aquatic,Freshwater,473414,140695,9060,145098,19.72200087
3300018023,Aquatic,Freshwater,475228,200753,865,201145,19.72009046
3300021588,Aquatic,Marine,477266,59396,347,59585,19.71975854
3300025676,Aquatic,Marine,450888,190953,17638,195228,19.7195657
3300025641,Aquatic,Marine,467272,231554,68944,244069,19.71926135
3300027649,Aquatic,Freshwater,467474,117168,14182,124326,19.71140493
3300012176,Host-associated,Fungi,481526,134286,2166,135591,19.71133919
3300017458,Aquatic,Freshwater,468329,39645,9727,40381,19.71072393
3300018049,Aquatic,Marine,459597,69251,16549,79725,19.71053854
3300006048,Host-associated,Plants,464272,20654,46130,51440,19.70929082
3300024333,Aquatic,Freshwater,481348,33861,4982,36170,19.70612134
3300025725,Terrestrial,Soil,175424,49156,7847,53943,19.70151334
3300001463,Host-associated,Tunicates,407184,1323,339,1539,19.69934736
3300013137,Aquatic,Freshwater,448421,166028,41416,185310,19.69878311
3300008131,Host-associated,Human,245010,215832,188358,223887,19.69757758
3300019761,Aquatic,Freshwater,480881,45278,18188,57514,19.69513999
3300017950,Aquatic,Marine,461282,132863,12671,138912,19.69352043
3300025630,Aquatic,Marine,460187,61264,2664,62346,19.69309417
3300022925,Aquatic,Marine,459787,116561,14035,125667,19.69159896
3300022834,Aquatic,Non-marine Saline and Alkaline,483626,168857,9454,169416,19.68961975
3300024292,Aquatic,Marine,468961,178283,97334,200326,19.68597654
3300018026,Aquatic,Freshwater,474905,211620,736,211937,19.6853201
3300024341,Aquatic,Freshwater,480450,38924,8767,43259,19.67970952
3300020601,Aquatic,Marine,466106,171995,9987,174314,19.67968193
3300017463,Aquatic,Freshwater,468703,90629,1667,91584,19.67868059
3300012679,Aquatic,Freshwater,467350,26296,2241,27979,19.67759795
3300022890,Aquatic,Non-marine Saline and Alkaline,485840,95148,863,95168,19.67649739
3300020178,Aquatic,Marine,452457,116257,10892,122143,19.67287086
3300025658,Aquatic,Marine,446747,241800,70479,251648,19.67052184
3300024329,Aquatic,Marine,468952,152388,84044,165917,19.66863684
3300017509,Aquatic,Freshwater,464638,209108,43066,212018,19.66672116
3300017531,Aquatic,Freshwater,462899,1024,922,1620,19.66454148
3300017941,Aquatic,Freshwater,474477,218249,511,218452,19.66086127
3300022864,Aquatic,Non-marine Saline and Alkaline,483640,169873,5749,170223,19.66027156
3300026311,Engineered,Bioreactor,463945,260276,31360,266413,19.65596102
3300025281,Aquatic,Marine,483452,207453,158691,236401,19.64811609
3300022905,Aquatic,Marine,447967,184142,9104,185784,19.64791698
3300025874,Aquatic,Marine,382591,180511,55707,188551,19.64672962
3300025668,Aquatic,Marine,436771,227201,75976,232886,19.64631593
3300024512,Aquatic,Freshwater,477772,133035,49241,135264,19.64418837
3300021376,Aquatic,Freshwater,454135,132222,6569,135963,19.6440533
3300024974,Aquatic,Freshwater,383251,137954,55271,156261,19.64332341
3300025876,Aquatic,Marine,440517,213109,62632,226647,19.64148959
3300018016,Aquatic,Freshwater,472079,190574,2425,192350,19.64102314
3300021518,Aquatic,Freshwater,340541,24653,23567,36430,19.64097
3300025594,Aquatic,Marine,476037,193952,57308,208540,19.63637758
3300027659,Aquatic,Freshwater,474388,67663,13873,72596,19.63353928
3300024335,Aquatic,Marine,480692,111092,63551,129853,19.63303045
3300025636,Aquatic,Marine,480199,237311,83207,246904,19.6320485
3300022909,Aquatic,Marine,453012,106213,14925,117159,19.63072346
3300018018,Aquatic,Freshwater,474346,121258,414,121440,19.63011916
3300020176,Aquatic,Marine,463009,163975,11751,165927,19.62983479
3300025822,Aquatic,Marine,470487,165576,74227,182818,19.62716585
3300017652,Terrestrial,Soil,485320,147202,111958,223775,19.62641767
3300026255,Engineered,Bioreactor,467979,288032,45517,294606,19.62479034
3300025838,Aquatic,Freshwater,456296,141318,4357,143186,19.6224172
3300017477,Aquatic,Freshwater,471931,22272,3731,23201,19.62198814
3300012154,Host-associated,Fungi,483124,129310,3006,131311,19.62057908
3300021482,Aquatic,Marine,470281,108945,15476,123008,19.61783442
3300025815,Aquatic,Marine,481430,102747,8065,107588,19.61757621
3300025069,Aquatic,Marine,488683,56508,56188,61779,19.61449537
3300013094,Aquatic,Freshwater,469590,117552,10209,123497,19.61398769
3300025650,Terrestrial,Soil,473888,106384,4544,109198,19.61245449
3300022920,Aquatic,Marine,473450,181150,69759,189153,19.61016826
3300027892,Aquatic,Freshwater,434352,118610,25301,136416,19.60994172
3300025603,Aquatic,Non-marine Saline and Alkaline,444578,200710,44331,205869,19.60799018
3300013131,Aquatic,Freshwater,443342,141398,13858,146123,19.60651883
3300024328,Aquatic,Marine,476056,177153,88634,190702,19.60427808
3300024501,Aquatic,Freshwater,468069,154059,33040,157260,19.60107751
3300025241,Aquatic,Marine,479443,192659,115383,206269,19.59829116
3300012092,Aquatic,Freshwater,454274,47975,730,48308,19.59534327
3300025854,Terrestrial,Soil,460329,45751,2887,47567,19.59493495
3300025873,Aquatic,Marine,470290,22253,18498,22688,19.59467674
3300025821,Aquatic,Marine,465769,190064,79738,207791,19.59449839
3300027784,Aquatic,Non-marine Saline and Alkaline,323436,39449,4251,43375,19.59413075
3300025591,Aquatic,Freshwater,435346,68479,4375,70095,19.59138753
3300022931,Aquatic,Marine,483294,245566,24176,249847,19.59099083
3300025469,Aquatic,Freshwater,432067,218355,390,218494,19.58986497
3300025750,Terrestrial,Soil,349938,109827,10200,113764,19.58855505
3300025644,Aquatic,Marine,435101,248347,2828,249064,19.58703423
3300017938,Aquatic,Freshwater,469870,232453,854,232736,19.5863998
3300008565,Host-associated,Human,330289,244088,236720,271252,19.58574513
3300027779,Aquatic,Marine,460190,70784,9471,74877,19.5843732
3300020131,Terrestrial,Soil,448381,6884,7542,10416,19.58411097
3300024318,Aquatic,Marine,478307,194504,95005,211675,19.58279379
3300009503,Aquatic,Thermal springs,462402,211436,4926,213078,19.58236915
3300013129,Aquatic,Freshwater,467654,54783,2339,56947,19.58106039
3300013093,Aquatic,Freshwater,469170,134297,8419,138877,19.5784533
3300023253,Aquatic,Non-marine Saline and Alkaline,483880,164399,9151,164731,19.57480052
3300028327,Host-associated,Arthropoda,397650,17923,274,18095,19.57356986
3300025532,Aquatic,Freshwater,435632,52648,3067,54017,19.57256072
3300017450,Aquatic,Sediment,485449,6076,4414,9529,19.57063989
3300025665,Aquatic,Marine,447156,249449,8857,251701,19.56900534
3300023257,Aquatic,Non-marine Saline and Alkaline,486352,105574,521,105606,19.56866858
3300027711,Terrestrial,Soil,473283,45394,66387,85949,19.56742731
3300020193,Aquatic,Freshwater,472086,65575,2354,65985,19.56705201
3300027710,Terrestrial,Deep subsurface,477321,27245,38905,57464,19.56680447
3300024510,Aquatic,Freshwater,470870,138797,37339,140741,19.56679277
3300026204,Aquatic,Marine,468923,245627,21619,250685,19.56158075
3300025297,Host-associated,Plants,468750,197655,201370,293524,19.55991153
3300026114,Aquatic,Non-marine Saline and Alkaline,432751,101337,46029,131132,19.55859597
3300027631,Aquatic,Marine,471517,45421,11039,49343,19.55418117
3300026267,Aquatic,Marine,460832,213322,35336,222917,19.55269482
3300020149,Host-associated,Arthropoda,461540,163243,29539,179604,19.55254886
3300012078,Host-associated,Fungi,482366,181304,60044,187528,19.54671952
3300022900,Aquatic,Marine,453505,186519,9853,188924,19.54645229
3300012526,Aquatic,Freshwater,444281,12134,2096,13722,19.54635861
3300021517,Aquatic,Freshwater,337323,19135,6668,23119,19.54536769
3300027386,Host-associated,Porifera,316301,182626,2325,182936,19.54101868
3300025739,Terrestrial,Soil,369962,119084,5421,120918,19.54091149
3300025257,Aquatic,Marine,477715,198639,146020,219596,19.53763798
3300012169,Host-associated,Fungi,482169,17280,14133,22935,19.53435584
3300024490,Aquatic,Freshwater,468801,144204,50182,146625,19.53385202
3300024359,Aquatic,Marine,481708,178073,91317,190982,19.53331813
